Data,Valor_Real,Valor_Previsto,Valor_Previsto_SMA
2024-03-12,0.96197903,0.8598869,0.8157329559326172
2024-03-12,-2.1425748,-2.1087956,-0.14399365584055582
2024-03-12,-2.110536,-2.0214248,-1.0901111761728923
2024-03-12,-2.0784972,-1.8724283,-2.000882903734843
2024-03-12,-2.0464585,-1.836861,-1.9102380275726318
2024-03-12,-2.011216,-1.8147222,-1.8413371642430623
2024-03-12,-1.8798571,-1.7712938,-1.807625651359558
2024-03-12,-1.8478184,-1.7245761,-1.7701973517735798
2024-03-12,-1.7164595,-1.686555,-1.7274749676386516
2024-03-12,-1.6844207,-1.614451,-1.6751940647761028
2024-03-12,-1.6171395,-1.5520974,-1.6177011728286743
2024-03-12,-1.5498581,-1.4881703,-1.5515729188919067
