id,TXTDATE,TXTTIME,LONGTIME,INTACTIVE,INTMANUAL,CATEGORY
4,2024-02-02,01:02:46,-1.7452943638899627,0,0,ilegal
5,2024-02-02,01:02:50,-0.38044411279700263,1,1,válido
6,2024-02-02,01:02:59,-1.7484982377188194,0,0,ilegal
7,2024-02-02,01:03:16,-1.8029640928093835,0,0,ilegal
10,2024-02-02,01:03:27,-0.26190078112930426,1,1,válido
13,2024-02-02,01:05:05,0.05207885409865369,1,1,válido
14,2024-02-02,01:05:09,-1.7484982377188194,0,0,ilegal
15,2024-02-02,01:05:41,0.16741831193749537,1,1,válido
17,2024-02-02,01:40:51,0.5198444331117339,1,1,válido
18,2024-02-02,03:40:52,-2.0400507561447805,0,0,ilegal
34,2024-02-02,06:47:36,-1.3864604950580108,0,0,ilegal
35,2024-02-02,06:47:36,-1.3864604950580108,0,0,ilegal
45,2024-02-02,07:40:52,-0.7585012246020949,1,1,válido
48,2024-02-02,08:22:02,0.7473194749605605,1,1,válido
49,2024-02-02,08:22:02,0.7473194749605605,1,1,válido
58,2024-02-02,08:52:04,0.11295245684693125,1,1,válido
59,2024-02-02,09:02:04,-1.1685970746957541,0,0,suspeito
60,2024-02-02,09:11:50,0.70887298901428,1,1,válido
61,2024-02-02,09:11:50,0.70887298901428,1,1,válido
62,2024-02-02,09:15:58,-1.7004401302859686,0,0,ilegal
63,2024-02-02,09:15:58,-1.7004401302859686,0,0,ilegal
64,2024-02-02,09:16:53,-1.5242270696988494,0,0,ilegal
65,2024-02-02,09:16:53,-1.5242270696988494,0,0,ilegal
70,2024-02-02,09:27:03,0.4301359659037459,1,1,válido
71,2024-02-02,09:27:03,0.4301359659037459,1,1,válido
73,2024-02-02,09:33:44,-1.4889844575814255,0,0,ilegal
74,2024-02-02,09:33:44,-1.4889844575814255,0,0,ilegal
75,2024-02-02,09:33:45,-1.4857805837525688,0,0,ilegal
76,2024-02-02,09:33:45,-1.4857805837525688,0,0,ilegal
77,2024-02-02,09:34:16,-1.3864604950580108,0,0,ilegal
78,2024-02-02,09:34:16,-1.3864604950580108,0,0,ilegal
79,2024-02-02,09:34:31,-1.33840238762516,0,0,ilegal
80,2024-02-02,09:34:31,-1.33840238762516,0,0,ilegal
81,2024-02-02,09:40:52,-0.11772645883075213,1,1,válido
85,2024-02-02,09:48:59,-1.7613137330342463,0,0,ilegal
86,2024-02-02,09:48:59,-1.7613137330342463,0,0,ilegal
87,2024-02-02,09:50:01,-1.5626735556451299,0,0,ilegal
88,2024-02-02,09:50:04,-1.5530619341585599,0,0,ilegal
90,2024-02-02,09:56:22,-0.3419976268507221,1,1,válido
92,2024-02-02,09:56:22,-0.3419976268507221,1,1,válido
100,2024-02-02,09:57:56,-0.040833486938191,1,1,válido
101,2024-02-02,09:57:56,-0.040833486938191,1,1,válido
102,2024-02-02,09:59:14,0.20906867171263266,1,1,válido
103,2024-02-02,09:59:14,0.20906867171263266,1,1,válido
104,2024-02-02,10:09:16,-1.0660731121723395,0,0,suspeito
105,2024-02-02,10:09:16,-1.0660731121723395,0,0,suspeito
110,2024-02-02,10:18:09,0.641591638608289,1,1,válido
111,2024-02-02,10:18:09,0.641591638608289,1,1,válido
114,2024-02-02,10:23:29,-1.5370425650142763,0,0,ilegal
115,2024-02-02,10:23:29,-1.5370425650142763,0,0,ilegal
128,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
129,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
130,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
131,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
132,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
133,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
134,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
135,2024-02-02,10:28:03,-0.6591811359075367,1,1,válido
142,2024-02-02,13:47:56,-0.6816082527095337,1,1,válido
143,2024-02-02,13:47:57,-0.6784043788806771,1,1,válido
144,2024-02-02,13:49:12,-0.4381138417164235,1,1,válido
145,2024-02-02,14:47:05,-2.126555349523912,0,0,ilegal
146,2024-02-02,14:47:18,-2.0849049897487744,0,0,ilegal
147,2024-02-02,15:40:54,-1.3928682427157242,0,0,ilegal
148,2024-02-02,17:40:56,-0.745685729286668,1,1,válido
151,2024-02-02,19:29:43,-1.7484982377188194,0,0,ilegal
152,2024-02-02,19:29:49,-1.7452943638899627,0,0,ilegal
153,2024-02-02,19:29:51,-1.7452943638899627,0,0,ilegal
157,2024-02-02,19:40:57,-0.10170708968646856,1,1,válido
162,2024-02-02,21:40:57,0.5390676760848742,1,1,válido
164,2024-02-02,23:05:53,0.8466395636551187,1,1,válido
165,2024-02-02,23:05:54,0.8498434374839754,1,1,válido
166,2024-02-02,23:06:00,0.8690666804571157,1,1,válido
167,2024-02-02,23:06:28,0.9587751476651036,1,1,válido
168,2024-02-02,23:06:31,0.9683867691516738,1,1,válido
169,2024-02-02,23:06:36,0.9844061382959574,1,1,válido
171,2024-02-02,23:22:49,0.897901544916826,1,1,válido
177,2024-02-02,23:40:57,-2.024031387000497,0,0,ilegal
185,2024-02-03,04:19:38,0.28596164360519377,1,1,válido
186,2024-02-03,04:29:39,-0.992384014108635,0,0,suspeito
187,2024-02-03,05:40:59,-0.09529934202875513,1,1,válido
188,2024-02-03,05:49:43,-1.620343284564551,0,0,ilegal
191,2024-02-03,09:40:58,-2.02082751317164,0,0,ilegal
192,2024-02-03,11:41:00,-1.373644999742584,0,0,ilegal
194,2024-02-03,15:00:13,-1.5242270696988494,0,0,ilegal
195,2024-02-03,15:40:15,-0.23626979049845054,1,1,válido
196,2024-02-03,15:40:59,-0.09529934202875513,1,1,válido
197,2024-02-03,17:40:23,0.4301359659037459,1,1,válido
198,2024-02-03,17:41:00,0.5486792975714443,1,1,válido
211,2024-02-03,19:41:01,-2.0112158916850698,0,0,ilegal
215,2024-02-03,23:41:02,-0.7264624863135277,1,1,válido
217,2024-02-04,03:41:03,0.5582909190580144,1,1,válido
218,2024-02-04,05:41:04,-2.0016042701985,0,0,ilegal
221,2024-02-04,07:29:27,-0.39005573428357276,1,1,válido
223,2024-02-04,07:30:04,-0.2715124026158744,1,1,válido
226,2024-02-04,07:41:05,-1.3576256305983003,0,0,ilegal
232,2024-02-04,09:21:22,-1.3031597755077362,0,0,ilegal
234,2024-02-04,11:41:06,-0.07287222522675814,1,1,válido
235,2024-02-04,12:11:30,-0.6367540191055397,1,1,válido
236,2024-02-04,13:41:07,0.5711064143734413,1,1,válido
237,2024-02-04,15:41:07,-1.9919926487119295,0,0,ilegal
238,2024-02-04,17:06:48,-1.540246438843133,0,0,ilegal
239,2024-02-04,17:06:54,-1.7452943638899627,0,0,ilegal
240,2024-02-04,17:07:00,-1.5017999528968524,0,0,ilegal
241,2024-02-04,17:07:24,-1.4249069810042914,0,0,ilegal
243,2024-02-04,17:07:37,-1.383256621229154,0,0,ilegal
245,2024-02-04,18:01:49,-0.5758804163572622,1,1,válido
246,2024-02-04,19:41:08,-0.7072392433403875,1,1,válido
247,2024-02-04,21:41:09,-0.06326060374018799,1,1,válido
249,2024-02-04,22:52:05,0.7569310964471306,1,1,válido
256,2024-02-05,01:41:11,-1.9791771533965028,0,0,ilegal
257,2024-02-05,03:41:10,-1.3416062614540167,0,0,ilegal
258,2024-02-05,03:42:24,-1.10451959811862,0,0,suspeito
259,2024-02-05,03:42:24,-1.10451959811862,0,0,suspeito
261,2024-02-05,05:41:10,-0.700831495682674,1,1,válido
263,2024-02-05,09:22:46,0.24751515765891322,1,1,válido
264,2024-02-05,09:41:11,0.5839219096888681,1,1,válido
265,2024-02-05,09:53:59,-0.1593768186058894,1,1,válido
266,2024-02-05,09:54:00,-0.1561729447770327,1,1,válido
267,2024-02-05,09:54:04,-0.14335744946160583,1,1,válido
269,2024-02-05,10:34:12,-1.7484982377188194,0,0,ilegal
270,2024-02-05,10:34:16,-2.0272352608293533,0,0,ilegal
271,2024-02-05,10:34:21,-2.0112158916850698,0,0,ilegal
273,2024-02-05,10:34:53,-1.908691929161655,0,0,ilegal
274,2024-02-05,10:34:59,-1.8894686861885148,0,0,ilegal
275,2024-02-05,10:35:48,-1.7324788685745358,0,0,ilegal
276,2024-02-05,10:35:52,-1.719663373259109,0,0,ilegal
277,2024-02-05,10:36:24,-1.617139410735694,0,0,ilegal
278,2024-02-05,10:36:28,-1.6043239154202673,0,0,ilegal
279,2024-02-05,11:41:11,-1.9791771533965028,0,0,ilegal
288,2024-02-05,13:02:58,0.9267364093765366,1,1,válido
298,2024-02-05,13:41:13,-1.3319946399674465,0,0,ilegal
300,2024-02-05,15:41:12,-0.6944237480249605,1,1,válido
301,2024-02-05,15:53:18,-1.841410578755664,0,0,ilegal
302,2024-02-05,15:53:18,-1.8061679666382402,0,0,ilegal
308,2024-02-05,16:48:46,-0.521414561266698,1,1,válido
309,2024-02-05,16:48:47,-0.5182106874378414,1,1,válido
310,2024-02-05,16:48:47,-0.5182106874378414,1,1,válido
311,2024-02-05,16:48:50,-0.5085990659512712,1,1,válido
312,2024-02-05,16:51:19,-0.03122186545162086,1,1,válido
313,2024-02-05,16:51:23,-0.018406370136194006,1,1,válido
314,2024-02-05,16:51:30,0.004020746665802989,1,1,válido
317,2024-02-05,16:51:56,0.08732146621607755,1,1,válido
318,2024-02-05,16:52:01,0.10334083536036111,1,1,válido
319,2024-02-05,16:52:06,0.11936020450464468,1,1,válido
329,2024-02-05,17:44:06,0.5038250639674503,1,1,válido
330,2024-02-05,17:44:12,0.5230483069405906,1,1,válido
331,2024-02-05,17:44:44,0.6255722694640055,1,1,válido
332,2024-02-05,17:44:49,0.641591638608289,1,1,válido
333,2024-02-05,17:45:57,0.8594550589705455,1,1,válido
334,2024-02-05,17:46:02,0.8754744281148291,1,1,válido
335,2024-02-05,17:46:35,0.9812022644671007,1,1,válido
336,2024-02-05,17:46:40,-2.2066521952453293,0,0,ilegal
339,2024-02-05,17:48:04,-1.7452943638899627,0,0,ilegal
354,2024-02-05,19:11:00,-2.0144197655139267,0,0,ilegal
355,2024-02-05,19:11:04,-2.0016042701985,0,0,ilegal
356,2024-02-05,19:11:07,-1.7452943638899627,0,0,ilegal
357,2024-02-05,19:11:37,-1.8958764338462282,0,0,ilegal
358,2024-02-05,19:11:41,-1.8830609385308013,0,0,ilegal
360,2024-02-05,19:41:12,0.5871257835177248,1,1,válido
374,2024-02-06,03:41:15,-0.044037360767047715,1,1,válido
380,2024-02-06,07:41:15,-1.9663616580810759,0,0,ilegal
381,2024-02-06,08:19:07,-1.0949079766320498,0,0,suspeito
382,2024-02-06,08:19:08,-1.091704102803193,0,0,suspeito
383,2024-02-06,08:20:25,-0.8450058179812261,1,1,válido
384,2024-02-06,09:41:16,-1.3223830184808765,0,0,ilegal
385,2024-02-06,10:16:44,-0.9122871683872171,1,1,válido
386,2024-02-06,10:16:44,-0.9122871683872171,1,1,válido
388,2024-02-06,11:30:46,0.5038250639674503,1,1,válido
389,2024-02-06,11:30:46,0.5038250639674503,1,1,válido
390,2024-02-06,11:32:03,0.7505233487894173,1,1,válido
393,2024-02-06,13:41:19,-0.03122186545162086,1,1,válido
394,2024-02-06,15:41:19,0.6095529003197219,1,1,válido
397,2024-02-06,18:56:56,-0.2330659166695938,1,1,válido
398,2024-02-06,18:57:07,-0.19782330455216998,1,1,válido
399,2024-02-06,18:57:14,-0.175396187750173,1,1,válido
400,2024-02-06,18:57:39,-0.09529934202875513,1,1,válido
401,2024-02-06,18:57:50,-0.060056729911331284,1,1,válido
402,2024-02-06,18:57:55,-0.044037360767047715,1,1,válido
403,2024-02-06,19:25:01,-1.2422861727594585,0,0,suspeito
404,2024-02-06,19:25:01,-1.2422861727594585,0,0,suspeito
405,2024-02-06,19:25:11,-1.2102474344708916,0,0,suspeito
406,2024-02-06,19:25:11,-1.2102474344708916,0,0,suspeito
407,2024-02-06,19:33:07,0.3147965080649042,1,1,válido
408,2024-02-06,19:33:07,0.3147965080649042,1,1,válido
409,2024-02-06,19:33:17,0.34683524635347135,1,1,válido
410,2024-02-06,19:33:17,0.34683524635347135,1,1,válido
411,2024-02-06,19:41:20,-1.3095675231654496,0,0,ilegal
412,2024-02-06,19:44:16,-0.745685729286668,1,1,válido
413,2024-02-06,19:44:17,-0.7424818554578113,1,1,válido
414,2024-02-06,19:45:34,-0.49578357063584433,1,1,válido
428,2024-02-06,21:41:20,-0.6687927573941068,1,1,válido
448,2024-02-07,01:20:38,-0.16258069243474613,1,1,válido
449,2024-02-07,01:20:38,-0.16258069243474613,1,1,válido
451,2024-02-07,01:41:21,0.6159606479774353,1,1,válido
452,2024-02-07,01:45:07,-1.863837695557661,0,0,ilegal
456,2024-02-07,04:06:17,-0.35801699599500564,1,1,válido
457,2024-02-07,04:06:21,-0.3452015006795788,1,1,válido
458,2024-02-07,04:06:25,-0.3323860053641519,1,1,válido
459,2024-02-07,04:06:59,-0.22345429518302368,1,1,válido
460,2024-02-07,04:07:03,-0.21063879986759682,1,1,válido
461,2024-02-07,04:07:06,-0.20102717838102668,1,1,válido
464,2024-02-07,04:21:55,-0.5566571733841219,1,1,válido
465,2024-02-07,05:41:20,-1.3095675231654496,0,0,ilegal
504,2024-02-07,07:41:21,-0.6655888835652501,1,1,válido
558,2024-02-07,08:22:48,0.8946976710879694,1,1,válido
559,2024-02-07,08:22:48,0.8946976710879694,1,1,válido
560,2024-02-07,08:22:56,0.9203286617188231,1,1,válido
565,2024-02-07,09:20:21,-1.8029640928093835,0,0,ilegal
576,2024-02-07,09:41:22,-0.02161024396505072,1,1,válido
584,2024-02-07,10:08:36,-1.194228065326608,0,0,suspeito
585,2024-02-07,10:08:36,-1.194228065326608,0,0,suspeito
590,2024-02-07,11:24:05,0.5006211901385936,1,1,válido
591,2024-02-07,11:24:05,0.5006211901385936,1,1,válido
593,2024-02-07,11:41:24,0.6255722694640055,1,1,válido
594,2024-02-07,11:43:35,-2.1585940878124785,0,0,ilegal
595,2024-02-07,11:43:50,-2.110535980379628,0,0,ilegal
596,2024-02-07,11:45:22,-1.8157795881248104,0,0,ilegal
600,2024-02-07,13:32:51,-0.37724023896814596,1,1,válido
601,2024-02-07,13:32:51,-0.37724023896814596,1,1,válido
605,2024-02-07,13:34:08,-0.13054195414617897,1,1,válido
607,2024-02-07,15:41:25,-1.293548154021166,0,0,ilegal
652,2024-02-07,17:41:24,-0.65597726207868,1,1,válido
662,2024-02-07,19:06:31,-0.31316276239101165,1,1,válido
663,2024-02-07,19:06:41,-0.2811240241024445,1,1,válido
664,2024-02-07,19:08:35,0.08411759238722083,1,1,válido
666,2024-02-07,19:08:46,0.11936020450464468,1,1,válido
668,2024-02-07,19:37:10,-1.7484982377188194,0,0,ilegal
671,2024-02-07,19:45:48,0.8306201945108351,1,1,válido
672,2024-02-07,19:45:58,0.8626589327994022,1,1,válido
673,2024-02-07,19:47:23,-2.0688856206044908,0,0,ilegal
674,2024-02-07,19:47:23,-2.0688856206044908,0,0,ilegal
675,2024-02-07,19:47:33,-2.0368468823159236,0,0,ilegal
676,2024-02-07,19:47:33,-2.0368468823159236,0,0,ilegal
677,2024-02-07,19:48:56,-1.7709253545208163,0,0,ilegal
678,2024-02-07,19:48:56,-1.7709253545208163,0,0,ilegal
679,2024-02-07,19:49:06,-1.7388866162322492,0,0,ilegal
680,2024-02-07,19:49:06,-1.7388866162322492,0,0,ilegal
681,2024-02-07,19:52:16,-1.7452943638899627,0,0,ilegal
682,2024-02-07,19:52:17,-1.7452943638899627,0,0,ilegal
685,2024-02-07,20:02:09,0.7697465917625576,1,1,válido
686,2024-02-07,20:02:09,0.7697465917625576,1,1,válido
687,2024-02-07,20:02:20,0.8049892038799814,1,1,válido
688,2024-02-07,20:02:30,0.8370279421685485,1,1,válido
689,2024-02-07,20:12:11,-0.5053951921224145,1,1,válido
690,2024-02-07,20:12:11,-0.5053951921224145,1,1,válido
691,2024-02-07,20:12:21,-0.47335645383384733,1,1,válido
692,2024-02-07,20:12:21,-0.47335645383384733,1,1,válido
693,2024-02-07,20:14:15,-0.108114837344182,1,1,válido
694,2024-02-07,20:14:15,-0.108114837344182,1,1,válido
695,2024-02-07,20:14:25,-0.07607609905561485,1,1,válido
696,2024-02-07,20:14:25,-0.07607609905561485,1,1,válido
697,2024-02-07,20:17:41,0.551883171400301,1,1,válido
698,2024-02-07,20:17:51,0.5839219096888681,1,1,válido
699,2024-02-07,20:18:02,0.619164521806292,1,1,válido
700,2024-02-07,20:18:02,0.619164521806292,1,1,válido
701,2024-02-07,20:21:38,-1.8926725600173715,0,0,ilegal
702,2024-02-07,20:21:38,-1.8926725600173715,0,0,ilegal
703,2024-02-07,20:21:48,-1.8606338217288043,0,0,ilegal
704,2024-02-07,20:21:48,-1.8606338217288043,0,0,ilegal
709,2024-02-07,21:41:25,0.6287761432928621,1,1,válido
711,2024-02-07,22:38:08,-1.283936532534596,0,0,ilegal
712,2024-02-07,22:38:11,-1.2743249110480257,0,0,ilegal
713,2024-02-07,22:38:49,-1.1525777055514705,0,0,suspeito
714,2024-02-07,22:38:53,-1.1397622102360438,0,0,suspeito
717,2024-02-07,22:42:18,-1.7484982377188194,0,0,ilegal
718,2024-02-07,22:42:22,-1.7484982377188194,0,0,ilegal
719,2024-02-07,22:42:26,-1.7452943638899627,0,0,ilegal
720,2024-02-07,22:42:59,-0.35160924833729224,1,1,válido
730,2024-02-07,23:41:25,-1.9343229197925087,0,0,ilegal
732,2024-02-08,01:02:35,0.8530473113128321,1,1,válido
733,2024-02-08,01:02:41,0.8722705542859723,1,1,válido
734,2024-02-08,01:02:46,0.8882899234302559,1,1,válido
735,2024-02-08,01:03:18,0.9908138859536708,1,1,válido
736,2024-02-08,01:03:22,-2.200244447587616,0,0,ilegal
737,2024-02-08,01:03:27,-2.1842250784433324,0,0,ilegal
738,2024-02-08,01:05:28,-1.7452943638899627,0,0,ilegal
741,2024-02-08,01:41:24,-1.2967520278500226,0,0,ilegal
742,2024-02-08,01:53:47,-2.120147601866198,0,0,ilegal
743,2024-02-08,01:53:48,-2.1169437280373415,0,0,ilegal
744,2024-02-08,01:55:05,-1.8702454432153746,0,0,ilegal
750,2024-02-08,03:20:01,-1.5626735556451299,0,0,ilegal
751,2024-02-08,03:20:02,-1.5594696818162732,0,0,ilegal
754,2024-02-08,04:04:26,-1.8061679666382402,0,0,ilegal
756,2024-02-08,04:05:44,0.8178046991954082,1,1,válido
757,2024-02-08,05:41:27,-0.005590874820767152,1,1,válido
760,2024-02-08,06:21:20,-1.9503422889367923,0,0,ilegal
777,2024-02-08,07:08:31,0.7120768628431366,1,1,válido
778,2024-02-08,07:08:31,0.7120768628431366,1,1,válido
779,2024-02-08,07:41:26,0.6319800171217188,1,1,válido
780,2024-02-08,09:09:19,-1.697236256457112,0,0,ilegal
782,2024-02-08,09:41:28,-1.9247112983059387,0,0,ilegal
783,2024-02-08,09:43:22,-1.5594696818162732,0,0,ilegal
784,2024-02-08,09:43:26,-1.7452943638899627,0,0,ilegal
785,2024-02-08,09:43:34,-1.5210231958699927,0,0,ilegal
786,2024-02-08,09:44:02,-1.4313147286620047,0,0,ilegal
788,2024-02-08,09:44:15,-1.3896643688868675,0,0,ilegal
790,2024-02-08,10:09:49,0.3212042557226176,1,1,válido
791,2024-02-08,11:41:28,-1.283936532534596,0,0,ilegal
797,2024-02-08,15:41:29,0.0008168728369462748,1,1,válido
798,2024-02-08,17:41:29,0.641591638608289,1,1,válido
799,2024-02-08,19:32:40,-1.7484982377188194,0,0,ilegal
801,2024-02-08,19:33:25,-1.8382067049268074,0,0,ilegal
804,2024-02-08,19:41:29,-1.921507424477082,0,0,ilegal
805,2024-02-08,20:00:20,-1.5017999528968524,0,0,ilegal
806,2024-02-08,20:00:20,-1.5017999528968524,0,0,ilegal
808,2024-02-08,20:00:31,-1.4665573407794286,0,0,ilegal
809,2024-02-08,20:00:31,-1.4665573407794286,0,0,ilegal
811,2024-02-08,21:41:31,-1.2743249110480257,0,0,ilegal
812,2024-02-08,22:10:20,-1.7484982377188194,0,0,ilegal
816,2024-02-08,23:41:30,-0.6367540191055397,1,1,válido
822,2024-02-08,23:54:45,-1.7452943638899627,0,0,ilegal
823,2024-02-08,23:54:49,-1.2807326587057393,0,0,ilegal
824,2024-02-08,23:54:54,-1.7484982377188194,0,0,ilegal
826,2024-02-08,23:55:30,-1.1493738317226139,0,0,suspeito
830,2024-02-09,01:34:39,-1.3127713969943062,0,0,ilegal
831,2024-02-09,01:34:39,-1.3127713969943062,0,0,ilegal
835,2024-02-09,03:41:32,0.6512032600948592,1,1,válido
836,2024-02-09,04:35:57,-1.7036440041148253,0,0,ilegal
837,2024-02-09,05:28:17,-1.2551016680748854,0,0,ilegal
838,2024-02-09,05:28:17,-1.2551016680748854,0,0,ilegal
840,2024-02-09,07:41:33,-1.2679171633903124,0,0,ilegal
842,2024-02-09,09:24:59,-0.6079191546458294,1,1,válido
844,2024-02-09,11:41:34,0.016836241981229842,1,1,válido
847,2024-02-09,12:08:00,-1.3095675231654496,0,0,ilegal
848,2024-02-09,12:08:14,-1.2647132895614557,0,0,ilegal
849,2024-02-09,12:16:17,0.2827577697763371,1,1,válido
850,2024-02-09,12:16:30,0.32440812955147436,1,1,válido
851,2024-02-09,12:20:02,-2.200244447587616,0,0,ilegal
855,2024-02-09,12:32:52,-1.7484982377188194,0,0,ilegal
856,2024-02-09,12:33:00,0.29236939126290723,1,1,válido
857,2024-02-09,12:33:04,0.3051848865783341,1,1,válido
859,2024-02-09,12:33:44,0.4333398397326026,1,1,válido
860,2024-02-09,12:33:47,0.4429514612191728,1,1,válido
861,2024-02-09,12:45:10,-0.5726765425284055,1,1,válido
862,2024-02-09,13:15:12,-1.2070435606420347,0,0,suspeito
863,2024-02-09,13:41:35,0.6608148815814293,1,1,válido
864,2024-02-09,15:32:15,-0.4925796968069876,1,1,válido
865,2024-02-09,15:32:29,-0.4477254632029936,1,1,válido
866,2024-02-09,15:41:36,-1.8990803076750848,0,0,ilegal
867,2024-02-09,15:56:28,0.9587751476651036,1,1,válido
868,2024-02-09,15:56:28,0.9587751476651036,1,1,válido
869,2024-02-09,15:56:38,0.9908138859536708,1,1,válido
870,2024-02-09,15:56:38,0.9908138859536708,1,1,válido
872,2024-02-09,15:57:56,-1.9631577842522192,0,0,ilegal
875,2024-02-09,17:41:35,-1.261509415732599,0,0,ilegal
877,2024-02-09,18:30:36,-1.450537971635145,0,0,ilegal
878,2024-02-09,18:30:46,-1.4184992333465778,0,0,ilegal
879,2024-02-09,19:23:32,-0.8866561777563634,1,1,válido
880,2024-02-09,19:23:32,-0.8866561777563634,1,1,válido
881,2024-02-09,19:23:42,-0.8546174394677962,1,1,válido
882,2024-02-09,19:23:42,-0.8546174394677962,1,1,válido
883,2024-02-09,19:35:27,-1.7997602189805268,0,0,ilegal
886,2024-02-09,19:48:19,0.6736303768968561,1,1,válido
887,2024-02-09,19:48:19,0.6736303768968561,1,1,válido
888,2024-02-09,19:48:53,0.7825620870779844,1,1,válido
889,2024-02-09,19:48:53,0.7825620870779844,1,1,válido
891,2024-02-09,19:50:12,-2.1682057092990488,0,0,ilegal
893,2024-02-09,21:41:37,0.026447863467799985,1,1,válido
896,2024-02-09,22:15:43,0.1738260595952088,1,1,válido
914,2024-02-09,23:41:37,0.6672226292391427,1,1,válido
927,2024-02-10,01:41:37,-1.8958764338462282,0,0,ilegal
934,2024-02-10,03:41:39,-1.248693920417172,0,0,ilegal
935,2024-02-10,03:46:05,-0.3964634819412862,1,1,válido
936,2024-02-10,04:07:47,0.5711064143734413,1,1,válido
937,2024-02-10,04:07:47,0.5711064143734413,1,1,válido
939,2024-02-10,04:07:48,0.574310288202298,1,1,válido
940,2024-02-10,05:41:40,-0.6047152808169726,1,1,válido
941,2024-02-10,07:13:11,0.9683867691516738,1,1,válido
943,2024-02-10,07:13:54,-2.097720485064201,0,0,ilegal
950,2024-02-10,07:41:04,-0.07927997288447157,1,1,válido
951,2024-02-10,07:41:10,-0.060056729911331284,1,1,válido
952,2024-02-10,07:41:16,-0.040833486938191,1,1,válido
953,2024-02-10,07:41:39,0.03285561112551341,1,1,válido
954,2024-02-10,07:41:47,0.05848660175636712,1,1,válido
955,2024-02-10,07:41:54,0.08091371855836411,1,1,válido
956,2024-02-10,07:41:59,0.09693308770264768,1,1,válido
959,2024-02-10,09:12:00,-1.8221873357825238,0,0,ilegal
960,2024-02-10,09:12:44,-1.6812168873128284,0,0,ilegal
962,2024-02-10,10:21:09,-1.3448101352828734,0,0,ilegal
963,2024-02-10,10:21:14,-1.3287907661385898,0,0,ilegal
964,2024-02-10,10:21:54,-1.2006358129843213,0,0,suspeito
965,2024-02-10,10:21:58,-1.1878203176688944,0,0,suspeito
968,2024-02-10,11:48:21,-0.6015114069881159,1,1,válido
969,2024-02-10,12:35:26,-1.7484982377188194,0,0,ilegal
970,2024-02-10,12:35:30,-1.7452943638899627,0,0,ilegal
971,2024-02-10,12:35:37,-1.7452943638899627,0,0,ilegal
982,2024-02-10,13:41:39,-1.248693920417172,0,0,ilegal
1001,2024-02-10,14:24:32,0.5871257835177248,1,1,válido
1002,2024-02-10,14:24:32,0.5871257835177248,1,1,válido
1003,2024-02-10,14:25:50,0.8370279421685485,1,1,válido
1004,2024-02-10,15:41:40,-0.6047152808169726,1,1,válido
1006,2024-02-10,18:34:56,0.664018755410286,1,1,válido
1007,2024-02-10,19:41:42,0.6832419983834263,1,1,válido
1008,2024-02-10,20:58:56,-0.4893758229781309,1,1,válido
1023,2024-02-10,21:41:43,-1.876653190873088,0,0,ilegal
1037,2024-02-10,22:18:49,-1.841410578755664,0,0,ilegal
1038,2024-02-10,22:19:04,-1.8061679666382402,0,0,ilegal
1040,2024-02-10,22:20:23,-0.8514135656389396,1,1,válido
1050,2024-02-10,23:41:42,-1.2390822989306018,0,0,suspeito
1057,2024-02-11,01:41:43,-0.5951036593304024,1,1,válido
1059,2024-02-11,03:41:44,0.04887498026979698,1,1,válido
1065,2024-02-11,05:41:44,0.6896497460411397,1,1,válido
1066,2024-02-11,07:41:44,-1.8734493170442312,0,0,ilegal
1068,2024-02-11,11:41:46,-0.5854920378438323,1,1,válido
1070,2024-02-11,15:41:46,0.6960574936988532,1,1,válido
1071,2024-02-11,17:41:48,-1.8606338217288043,0,0,ilegal
1072,2024-02-11,19:30:11,-0.2490852858138774,1,1,válido
1074,2024-02-11,20:29:08,-1.7324788685745358,0,0,ilegal
1075,2024-02-11,20:29:09,-1.7292749947456791,0,0,ilegal
1078,2024-02-11,20:30:27,-1.4793728360948555,0,0,ilegal
1103,2024-02-11,21:41:48,-0.5790842901861188,1,1,válido
1107,2024-02-11,23:13:45,-2.126555349523912,0,0,ilegal
1108,2024-02-11,23:13:45,-2.126555349523912,0,0,ilegal
1109,2024-02-11,23:15:04,-1.8734493170442312,0,0,ilegal
1111,2024-02-11,23:28:16,0.664018755410286,1,1,válido
1112,2024-02-11,23:28:23,0.686445872212283,1,1,válido
1113,2024-02-11,23:28:31,-1.7484982377188194,0,0,ilegal
1114,2024-02-11,23:28:36,0.7280962319874202,1,1,válido
1115,2024-02-11,23:28:59,0.8017853300511247,1,1,válido
1116,2024-02-11,23:29:05,0.821008573024265,1,1,válido
1118,2024-02-11,23:29:19,0.865862806628259,1,1,válido
1120,2024-02-11,23:41:47,0.05848660175636712,1,1,válido
1122,2024-02-12,01:41:48,0.7024652413565665,1,1,válido
1123,2024-02-12,02:41:27,-0.6463656405921099,1,1,válido
1124,2024-02-12,02:41:34,-1.7452943638899627,0,0,ilegal
1125,2024-02-12,02:41:42,-0.5983075331592592,1,1,válido
1126,2024-02-12,02:41:43,-0.5951036593304024,1,1,válido
